Subject_No;NDVI_500_mean;LUgreen_500m;DGURBA_CLA;compstudie2;Airport;AirportName;Year;Gender;Age;AgeGroups;Annoyance_road;HAv_road;Road_LDEN;Annoyance_rail;HAv_rail;Rail_LDEN;Annoyance_air;HAv_air;Air_LDEN
17374;0.442;0.397;2;2.4;1;FRA;2012;2.00;61.00;5070;4.00;1.00;56.4;2.00;0.00;37.9;4.00;1.00;40.0
17375;0.306;0.090;2;2.4;1;FRA;2012;1.00;31.00;3050;1.00;0.00;74.4;1.00;0.00;59.5;1.00;0.00;45.0
17376;0.457;0.345;1;1.0;1;FRA;2011;1.00;62.00;5070;5.00;1.00;60.2;1.00;0.00;35.0;2.00;0.00;43.9
17377;0.390;0.253;2;1.0;1;FRA;2011;2.00;51.00;5070;2.00;0.00;49.0;1.00;0.00;54.0;3.00;0.00;43.9
17378;0.515;0.535;2;1.0;1;FRA;2011;1.00;51.00;5070;3.00;0.00;49.8;1.00;0.00;54.4;4.00;1.00;46.7
17379;0.525;0.334;2;1.0;1;FRA;2011;2.00;39.00;3050;1.00;0.00;49.5;2.00;0.00;64.3;3.00;0.00;46.8
17380;0.515;0.535;2;1.0;1;FRA;2011;1.00;45.00;3050;1.00;0.00;49.8;1.00;0.00;54.4;4.00;1.00;46.7
17381;0.491;0.439;2;1.0;1;FRA;2011;2.00;33.00;3050;2.00;0.00;58.7;2.00;0.00;55.4;3.00;0.00;46.5
17382;0.525;0.334;2;1.0;1;FRA;2011;2.00;22.00;1830;2.00;0.00;53.4;2.00;0.00;66.2;4.00;1.00;46.8
17383;0.515;0.535;2;1.0;1;FRA;2011;1.00;64.00;5070;2.00;0.00;52.2;3.00;0.00;54.4;3.00;0.00;46.6
17384;0.444;0.084;1;1.0;1;FRA;2011;2.00;44.00;3050;2.00;0.00;53.9;3.00;0.00;43.9;1.00;0.00;41.7
17385;0.452;0.195;2;1.0;1;FRA;2011;1.00;59.00;5070;4.00;1.00;56.5;3.00;0.00;61.9;4.00;1.00;46.9
17386;0.525;0.334;2;2.3;1;FRA;2012;2.00;73.00;7000;1.00;0.00;53.4;1.00;0.00;66.2;3.00;0.00;46.6
17387;0.452;0.195;2;2.3;1;FRA;2012;2.00;26.00;1830;3.00;0.00;56.5;4.00;1.00;61.9;2.00;0.00;46.5
17388;0.525;0.334;2;2.3;1;FRA;2012;2.00;63.00;5070;2.00;0.00;53.4;3.00;0.00;66.2;3.00;0.00;46.6
17389;0.534;0.375;2;2.3;1;FRA;2012;2.00;47.00;3050;3.00;0.00;64.2;3.00;0.00;76.1;4.00;1.00;46.6
17390;0.525;0.334;2;2.3;1;FRA;2012;1.00;69.00;5070;1.00;0.00;53.4;2.00;0.00;66.2;2.00;0.00;46.6
17391;0.452;0.195;2;2.3;1;FRA;2012;1.00;48.00;3050;1.00;0.00;56.5;4.00;1.00;61.9;4.00;1.00;46.5
17392;0.525;0.334;2;2.3;1;FRA;2012;2.00;33.00;3050;1.00;0.00;51.5;3.00;0.00;71.8;1.00;0.00;46.5
17393;0.508;0.294;2;2.3;1;FRA;2012;1.00;64.00;5070;2.00;0.00;50.0;1.00;0.00;63.5;2.00;0.00;46.5
17394;0.525;0.334;2;2.3;1;FRA;2012;1.00;44.00;3050;1.00;0.00;51.5;1.00;0.00;71.8;1.00;0.00;46.5
17395;0.525;0.334;2;2.3;1;FRA;2012;1.00;57.00;5070;1.00;0.00;53.4;1.00;0.00;66.2;2.00;0.00;46.6
17396;0.525;0.334;2;2.3;1;FRA;2012;2.00;50.00;5070;2.00;0.00;53.4;2.00;0.00;66.2;2.00;0.00;46.6
17397;0.525;0.334;2;2.3;1;FRA;2012;1.00;66.00;5070;1.00;0.00;51.5;2.00;0.00;71.8;2.00;0.00;46.5
17398;0.296;0.137;2;2.3;1;FRA;2012;1.00;61.00;5070;1.00;0.00;51.1;1.00;0.00;73.9;1.00;0.00;44.8
17399;0.525;0.334;2;2.3;1;FRA;2012;2.00;35.00;3050;2.00;0.00;53.4;1.00;0.00;66.2;5.00;1.00;46.6
17400;0.452;0.195;2;2.3;1;FRA;2012;2.00;65.00;5070;2.00;0.00;56.5;3.00;0.00;61.9;5.00;1.00;46.5
17401;0.452;0.195;2;2.3;1;FRA;2012;1.00;49.00;3050;4.00;1.00;56.5;4.00;1.00;61.9;5.00;1.00;46.5
17402;0.525;0.334;2;2.3;1;FRA;2012;1.00;64.00;5070;2.00;0.00;53.4;2.00;0.00;66.2;5.00;1.00;46.6
17403;0.525;0.334;2;2.3;1;FRA;2012;2.00;62.00;5070;1.00;0.00;51.5;2.00;0.00;71.8;2.00;0.00;46.5
17404;0.461;0.340;2;2.4;1;FRA;2012;1.00;72.00;7000;2.00;0.00;61.1;1.00;0.00;54.9;2.00;0.00;45.8
17405;0.444;0.084;1;2.4;1;FRA;2012;2.00;48.00;3050;3.00;0.00;56.9;1.00;0.00;43.7;3.00;0.00;41.3
17406;0.419;0.000;1;2.4;1;FRA;2012;2.00;38.00;3050;1.00;0.00;65.8;1.00;0.00;42.7;1.00;0.00;41.4
17407;0.443;0.170;2;2.4;1;FRA;2012;1.00;53.00;5070;1.00;0.00;46.8;1.00;0.00;35.0;1.00;0.00;43.3
17408;0.411;0.008;1;2.4;1;FRA;2012;2.00;57.00;5070;1.00;0.00;61.0;1.00;0.00;43.4;1.00;0.00;41.4
17409;0.443;0.170;2;2.4;1;FRA;2012;1.00;22.00;1830;1.00;0.00;46.8;1.00;0.00;35.0;2.00;0.00;43.3
17410;0.515;0.535;2;2.4;1;FRA;2012;2.00;66.00;5070;3.00;0.00;49.8;1.00;0.00;54.4;5.00;1.00;46.0
17411;0.394;0.119;2;1.0;1;FRA;2011;1.00;23.00;1830;1.00;0.00;53.5;2.00;0.00;58.6;2.00;0.00;47.0
17412;0.563;0.999;2;1.0;1;FRA;2011;1.00;79.00;7000;2.00;0.00;55.5;2.00;0.00;41.8;3.00;0.00;44.7
17413;0.490;0.485;2;1.0;1;FRA;2011;2.00;58.00;5070;5.00;1.00;47.9;1.00;0.00;54.2;2.00;0.00;46.4
17414;0.405;0.602;2;1.0;1;FRA;2011;2.00;40.00;3050;2.00;0.00;47.9;2.00;0.00;51.6;2.00;0.00;43.3
17415;0.414;0.070;1;1.0;1;FRA;2011;1.00;45.00;3050;1.00;0.00;58.1;1.00;0.00;35.5;1.00;0.00;43.2
17416;0.480;0.315;2;2.3;1;FRA;2012;2.00;41.00;3050;1.00;0.00;57.8;3.00;0.00;75.1;1.00;0.00;46.3
17417;0.505;0.380;2;2.3;1;FRA;2012;1.00;73.00;7000;3.00;0.00;45.0;3.00;0.00;76.3;4.00;1.00;46.4
17418;0.491;0.343;2;2.3;1;FRA;2012;2.00;43.00;3050;3.00;0.00;47.2;2.00;0.00;76.2;5.00;1.00;46.4
17419;0.491;0.343;2;2.3;1;FRA;2012;2.00;59.00;5070;2.00;0.00;47.2;2.00;0.00;76.2;3.00;0.00;46.4
17420;0.491;0.343;2;2.3;1;FRA;2012;1.00;47.00;3050;2.00;0.00;47.2;1.00;0.00;76.2;2.00;0.00;46.4
17421;0.491;0.343;2;2.3;1;FRA;2012;2.00;28.00;1830;4.00;1.00;47.2;1.00;0.00;76.2;3.00;0.00;46.4
17422;0.491;0.343;2;2.3;1;FRA;2012;1.00;23.00;1830;1.00;0.00;47.2;1.00;0.00;76.2;1.00;0.00;46.4
17423;0.491;0.343;2;2.3;1;FRA;2012;1.00;84.00;7000;2.00;0.00;47.2;3.00;0.00;76.2;1.00;0.00;46.4
17424;0.480;0.315;2;2.3;1;FRA;2012;2.00;43.00;3050;1.00;0.00;59.0;3.00;0.00;64.7;5.00;1.00;46.4
17425;0.491;0.343;2;2.3;1;FRA;2012;2.00;37.00;3050;2.00;0.00;47.2;1.00;0.00;76.2;1.00;0.00;46.4
17426;0.491;0.343;2;2.3;1;FRA;2012;2.00;34.00;3050;3.00;0.00;47.2;1.00;0.00;76.2;3.00;0.00;46.4
17427;0.414;0.073;1;2.4;1;FRA;2012;1.00;68.00;5070;2.00;0.00;56.8;1.00;0.00;35.3;3.00;0.00;42.5
17428;0.386;0.104;1;2.4;1;FRA;2012;1.00;58.00;5070;4.00;1.00;58.2;2.00;0.00;42.4;5.00;1.00;41.2
17429;0.567;0.999;2;2.4;1;FRA;2012;2.00;55.00;5070;1.00;0.00;51.0;1.00;0.00;41.2;2.00;0.00;44.3
17430;0.295;0.179;2;2.4;1;FRA;2012;2.00;82.00;7000;2.00;0.00;70.3;3.00;0.00;63.3;3.00;0.00;44.9
17431;0.390;0.000;1;2.4;1;FRA;2012;2.00;61.00;5070;4.00;1.00;66.5;1.00;0.00;41.2;3.00;0.00;41.4
17432;0.515;0.588;2;2.4;1;FRA;2012;2.00;72.00;7000;1.00;0.00;48.9;2.00;0.00;53.3;2.00;0.00;46.0
17433;0.461;0.376;2;2.4;1;FRA;2012;2.00;62.00;5070;3.00;0.00;58.4;2.00;0.00;56.0;3.00;0.00;45.6
17434;0.456;0.338;1;1.0;1;FRA;2011;2.00;58.00;5070;2.00;0.00;66.1;1.00;0.00;35.0;3.00;0.00;43.7
17435;0.406;0.462;2;1.0;1;FRA;2011;1.00;29.00;1830;2.00;0.00;64.6;1.00;0.00;59.9;5.00;1.00;46.9
17436;0.381;0.097;2;2.3;1;FRA;2012;2.00;51.00;5070;2.00;0.00;57.1;2.00;0.00;61.4;4.00;1.00;45.8
17437;0.464;0.243;2;2.4;1;FRA;2012;1.00;65.00;5070;5.00;1.00;68.4;1.00;0.00;35.0;3.00;0.00;43.1
17438;0.547;0.999;2;2.4;1;FRA;2012;2.00;50.00;5070;1.00;0.00;48.2;1.00;0.00;42.3;2.00;0.00;43.8
17439;0.402;0.332;1;2.4;1;FRA;2012;1.00;49.00;3050;4.00;1.00;55.2;1.00;0.00;41.6;3.00;0.00;41.1
17440;0.536;0.999;2;1.0;1;FRA;2011;2.00;86.00;7000;1.00;0.00;49.5;1.00;0.00;41.2;4.00;1.00;44.1
17441;0.338;0.012;1;2.4;1;FRA;2012;2.00;19.00;1830;1.00;0.00;59.8;1.00;0.00;40.1;1.00;0.00;41.2
17442;0.456;0.476;2;2.4;1;FRA;2012;2.00;46.00;3050;1.00;0.00;55.1;1.00;0.00;40.6;1.00;0.00;48.2
17443;0.491;0.398;2;2.4;1;FRA;2012;2.00;40.00;3050;2.00;0.00;46.4;1.00;0.00;35.0;3.00;0.00;42.8
17444;0.338;0.012;1;2.4;1;FRA;2012;1.00;85.00;7000;1.00;0.00;58.7;1.00;0.00;39.4;1.00;0.00;41.1
17445;0.415;0.296;2;1.0;1;FRA;2011;1.00;59.00;5070;1.00;0.00;48.9;3.00;0.00;64.3;4.00;1.00;49.5
17446;0.531;0.630;2;1.0;1;FRA;2011;2.00;65.00;5070;1.00;0.00;52.6;3.00;0.00;65.9;3.00;0.00;49.7
17447;0.378;0.470;1;1.0;1;FRA;2011;1.00;53.00;5070;2.00;0.00;57.0;2.00;0.00;38.9;1.00;0.00;41.2
17448;0.494;0.610;2;1.0;1;FRA;2011;2.00;61.00;5070;2.00;0.00;56.0;5.00;1.00;55.0;4.00;1.00;49.0
17449;0.424;0.497;2;1.0;1;FRA;2011;2.00;70.00;7000;2.00;0.00;64.8;2.00;0.00;50.9;1.00;0.00;43.0
17450;0.415;0.296;2;2.3;1;FRA;2012;2.00;89.00;7000;1.00;0.00;48.9;1.00;0.00;64.3;1.00;0.00;48.6
17451;0.473;0.301;2;2.4;1;FRA;2012;2.00;61.00;5070;2.00;0.00;47.8;1.00;0.00;35.0;4.00;1.00;42.7
17452;0.464;0.464;2;2.4;1;FRA;2012;1.00;38.00;3050;1.00;0.00;54.2;1.00;0.00;50.0;2.00;0.00;47.9
17453;0.468;0.428;2;1.0;1;FRA;2011;2.00;66.00;5070;4.00;1.00;63.2;4.00;1.00;54.6;4.00;1.00;50.0
17454;0.474;0.561;2;1.0;1;FRA;2011;2.00;44.00;3050;1.00;0.00;52.0;2.00;0.00;49.4;2.00;0.00;48.8
17455;0.507;0.719;2;1.0;1;FRA;2011;2.00;51.00;5070;2.00;0.00;51.8;3.00;0.00;52.2;4.00;1.00;48.5
17456;0.400;0.340;2;1.0;1;FRA;2011;2.00;69.00;5070;2.00;0.00;63.4;4.00;1.00;62.7;3.00;0.00;46.6
17457;0.462;0.428;2;1.0;1;FRA;2011;2.00;51.00;5070;2.00;0.00;48.9;3.00;0.00;49.7;3.00;0.00;48.9
17458;0.418;0.302;2;1.0;1;FRA;2011;2.00;75.00;7000;1.00;0.00;54.7;2.00;0.00;52.1;2.00;0.00;43.2
17459;0.453;0.557;2;1.0;1;FRA;2011;1.00;72.00;7000;1.00;0.00;54.7;1.00;0.00;41.5;2.00;0.00;47.2
17460;0.418;0.302;2;1.0;1;FRA;2011;1.00;46.00;3050;1.00;0.00;54.7;1.00;0.00;52.1;1.00;0.00;43.2
17461;0.471;0.519;2;1.0;1;FRA;2011;2.00;72.00;7000;3.00;0.00;46.6;4.00;1.00;45.0;5.00;1.00;49.0
17462;0.462;0.428;2;2.3;1;FRA;2012;1.00;23.00;1830;1.00;0.00;48.4;1.00;0.00;57.8;1.00;0.00;48.0
17463;0.486;0.562;2;2.3;1;FRA;2012;2.00;36.00;3050;1.00;0.00;47.9;2.00;0.00;62.3;4.00;1.00;47.7
17464;0.500;0.407;2;2.4;1;FRA;2012;1.00;70.00;7000;1.00;0.00;45.1;1.00;0.00;35.0;2.00;0.00;42.8
17465;0.424;0.455;2;2.4;1;FRA;2012;2.00;21.00;1830;1.00;0.00;64.8;1.00;0.00;61.1;1.00;0.00;45.4
17466;0.558;0.869;2;2.4;1;FRA;2012;1.00;81.00;7000;3.00;0.00;71.6;3.00;0.00;51.0;3.00;0.00;45.2
17467;0.550;0.661;2;2.4;1;FRA;2012;1.00;45.00;3050;2.00;0.00;57.5;2.00;0.00;52.3;4.00;1.00;48.9
17468;0.429;0.465;2;1.0;1;FRA;2011;1.00;37.00;3050;1.00;0.00;54.2;1.00;0.00;50.4;2.00;0.00;42.9
17469;0.439;0.344;2;2.3;1;FRA;2012;2.00;73.00;7000;2.00;0.00;47.3;5.00;1.00;64.3;5.00;1.00;49.0
17470;0.414;0.413;2;2.4;1;FRA;2012;2.00;53.00;5070;1.00;0.00;74.7;1.00;0.00;64.9;3.00;0.00;45.4
17471;0.345;0.332;1;2.4;1;FRA;2012;2.00;57.00;5070;1.00;0.00;57.7;1.00;0.00;36.6;1.00;0.00;40.7
17472;0.353;0.215;2;2.4;1;FRA;2012;2.00;37.00;3050;4.00;1.00;81.0;1.00;0.00;65.0;1.00;0.00;45.4
17473;0.480;0.438;2;2.4;1;FRA;2012;2.00;77.00;7000;2.00;0.00;66.0;1.00;0.00;42.6;2.00;0.00;48.3
17474;0.559;0.817;2;2.4;1;FRA;2012;1.00;56.00;5070;4.00;1.00;66.7;1.00;0.00;51.0;4.00;1.00;45.2
17475;0.559;0.817;2;2.4;1;FRA;2012;1.00;51.00;5070;4.00;1.00;72.4;2.00;0.00;51.3;3.00;0.00;45.2
17476;0.566;0.790;2;2.4;1;FRA;2012;2.00;20.00;1830;3.00;0.00;67.7;1.00;0.00;51.2;2.00;0.00;45.2
17477;0.414;0.413;2;2.4;1;FRA;2012;1.00;85.00;7000;4.00;1.00;74.7;3.00;0.00;64.9;1.00;0.00;45.4
17478;0.414;0.413;2;2.4;1;FRA;2012;1.00;59.00;5070;5.00;1.00;74.7;4.00;1.00;64.9;4.00;1.00;45.4
17479;0.292;0.127;2;1.0;1;FRA;2011;2.00;60.00;5070;1.00;0.00;77.4;1.00;0.00;65.6;5.00;1.00;46.3
17480;0.458;0.467;2;2.3;1;FRA;2012;1.00;72.00;7000;1.00;0.00;47.3;2.00;0.00;61.0;2.00;0.00;46.6
17481;0.292;0.127;2;2.4;1;FRA;2012;1.00;64.00;5070;1.00;0.00;77.4;1.00;0.00;65.6;3.00;0.00;45.4
17482;0.329;0.205;2;2.4;1;FRA;2012;1.00;19.00;1830;1.00;0.00;78.3;1.00;0.00;65.9;1.00;0.00;45.4
17483;0.292;0.127;2;2.4;1;FRA;2012;2.00;42.00;3050;1.00;0.00;76.4;1.00;0.00;64.3;1.00;0.00;45.4
17484;0.292;0.127;2;2.4;1;FRA;2012;1.00;52.00;5070;1.00;0.00;77.2;1.00;0.00;65.6;4.00;1.00;45.4
17485;0.292;0.127;2;2.4;1;FRA;2012;2.00;44.00;3050;3.00;0.00;71.4;1.00;0.00;65.1;3.00;0.00;45.4
17486;0.580;0.635;2;2.4;1;FRA;2012;2.00;50.00;5070;2.00;0.00;68.6;1.00;0.00;51.5;1.00;0.00;45.1
17487;0.292;0.127;2;2.4;1;FRA;2012;2.00;56.00;5070;3.00;0.00;76.4;1.00;0.00;64.3;5.00;1.00;45.4
17488;0.329;0.205;2;2.4;1;FRA;2012;2.00;52.00;5070;5.00;1.00;78.3;3.00;0.00;65.9;4.00;1.00;45.4
17489;0.292;0.127;2;2.4;1;FRA;2012;2.00;37.00;3050;1.00;0.00;76.4;1.00;0.00;64.3;3.00;0.00;45.4
17490;0.329;0.205;2;2.4;1;FRA;2012;1.00;30.00;3050;2.00;0.00;72.3;2.00;0.00;65.6;5.00;1.00;45.4
17491;0.292;0.127;2;2.4;1;FRA;2012;2.00;39.00;3050;1.00;0.00;77.2;1.00;0.00;65.6;5.00;1.00;45.4
17492;0.539;0.570;2;2.4;1;FRA;2012;1.00;20.00;1830;2.00;0.00;68.2;1.00;0.00;51.2;1.00;0.00;45.0
17493;0.366;0.297;2;2.4;1;FRA;2012;1.00;45.00;3050;5.00;1.00;75.5;1.00;0.00;64.8;2.00;0.00;45.3
17494;0.292;0.127;2;2.4;1;FRA;2012;1.00;73.00;7000;3.00;0.00;77.5;1.00;0.00;65.6;1.00;0.00;45.4
17495;0.362;0.197;2;2.4;1;FRA;2012;2.00;24.00;1830;4.00;1.00;68.9;3.00;0.00;42.6;1.00;0.00;38.9
17496;0.292;0.127;2;2.4;1;FRA;2012;1.00;25.00;1830;3.00;0.00;76.4;1.00;0.00;64.3;5.00;1.00;45.4
17497;0.455;0.325;2;2.4;1;FRA;2012;2.00;55.00;5070;1.00;0.00;53.0;1.00;0.00;38.5;4.00;1.00;48.7
17498;0.292;0.127;2;2.4;1;FRA;2012;2.00;49.00;3050;2.00;0.00;68.7;1.00;0.00;64.6;2.00;0.00;45.4
17499;0.482;0.441;2;2.4;1;FRA;2012;2.00;74.00;7000;3.00;0.00;60.0;1.00;0.00;41.5;1.00;0.00;49.0
17500;0.465;0.378;2;1.0;1;FRA;2011;1.00;71.00;7000;1.00;0.00;47.2;2.00;0.00;58.9;4.00;1.00;47.4
17501;0.468;0.582;2;1.0;1;FRA;2011;1.00;73.00;7000;2.00;0.00;45.8;1.00;0.00;35.0;2.00;0.00;44.6
17502;0.573;0.738;2;1.0;1;FRA;2011;2.00;54.00;5070;3.00;0.00;58.0;1.00;0.00;47.9;5.00;1.00;44.2
17503;0.483;0.726;2;1.0;1;FRA;2011;2.00;54.00;5070;1.00;0.00;52.3;1.00;0.00;35.0;1.00;0.00;41.2
17504;0.517;0.387;2;1.0;1;FRA;2011;2.00;54.00;5070;2.00;0.00;47.2;5.00;1.00;64.4;3.00;0.00;47.1
17505;0.547;0.601;2;1.0;1;FRA;2011;2.00;43.00;3050;3.00;0.00;59.7;1.00;0.00;50.9;5.00;1.00;44.3
17506;0.464;0.421;2;2.3;1;FRA;2012;2.00;48.00;3050;2.00;0.00;45.0;4.00;1.00;68.8;3.00;0.00;46.5
17507;0.434;0.367;2;2.4;1;FRA;2012;2.00;62.00;5070;4.00;1.00;63.7;1.00;0.00;52.2;3.00;0.00;45.0
17508;0.566;0.680;2;2.4;1;FRA;2012;1.00;48.00;3050;3.00;0.00;60.0;3.00;0.00;50.2;4.00;1.00;44.9
17509;0.503;0.520;2;2.4;1;FRA;2012;2.00;56.00;5070;2.00;0.00;60.7;3.00;0.00;42.8;5.00;1.00;48.2
17510;0.503;0.520;2;2.4;1;FRA;2012;1.00;59.00;5070;1.00;0.00;60.7;1.00;0.00;42.8;5.00;1.00;48.2
17511;0.558;0.667;2;1.0;1;FRA;2011;2.00;61.00;5070;4.00;1.00;59.5;1.00;0.00;49.6;5.00;1.00;44.2
17512;0.481;0.372;2;1.0;1;FRA;2011;2.00;45.00;3050;1.00;0.00;50.6;5.00;1.00;60.3;4.00;1.00;47.3
17513;0.402;0.241;2;1.0;1;FRA;2011;2.00;21.00;1830;4.00;1.00;61.8;2.00;0.00;48.9;3.00;0.00;44.2
17514;0.458;0.364;2;1.0;1;FRA;2011;2.00;33.00;3050;1.00;0.00;41.5;2.00;0.00;35.0;4.00;1.00;45.0
17515;0.316;0.112;2;1.0;1;FRA;2011;2.00;52.00;5070;2.00;0.00;60.0;3.00;0.00;75.3;5.00;1.00;45.8
17516;0.422;0.237;2;1.0;1;FRA;2011;2.00;30.00;3050;2.00;0.00;60.6;2.00;0.00;48.6;2.00;0.00;44.2
17517;0.432;0.382;2;1.0;1;FRA;2011;2.00;56.00;5070;1.00;0.00;39.2;1.00;0.00;35.0;3.00;0.00;45.1
17518;0.347;0.295;2;2.3;1;FRA;2012;1.00;43.00;3050;1.00;0.00;60.5;1.00;0.00;77.1;1.00;0.00;45.2
17519;0.316;0.112;2;2.3;1;FRA;2012;1.00;77.00;7000;2.00;0.00;60.0;2.00;0.00;75.3;2.00;0.00;45.4
17520;0.479;0.378;2;2.3;1;FRA;2012;1.00;44.00;3050;2.00;0.00;44.5;5.00;1.00;64.4;4.00;1.00;46.2
17521;0.316;0.112;2;2.3;1;FRA;2012;2.00;45.00;3050;1.00;0.00;60.0;4.00;1.00;75.3;4.00;1.00;45.4
17522;0.316;0.112;2;2.3;1;FRA;2012;2.00;38.00;3050;3.00;0.00;60.0;2.00;0.00;75.3;3.00;0.00;45.4
17523;0.479;0.378;2;2.3;1;FRA;2012;2.00;61.00;5070;1.00;0.00;48.7;2.00;0.00;59.5;1.00;0.00;46.4
17524;0.316;0.112;2;2.3;1;FRA;2012;2.00;70.00;7000;1.00;0.00;60.0;1.00;0.00;75.3;2.00;0.00;45.4
17525;0.479;0.378;2;2.3;1;FRA;2012;2.00;56.00;5070;1.00;0.00;48.4;5.00;1.00;59.0;4.00;1.00;46.3
17526;0.348;0.195;2;2.3;1;FRA;2012;1.00;58.00;5070;1.00;0.00;59.4;1.00;0.00;70.4;1.00;0.00;45.4
17527;0.511;0.595;2;2.3;1;FRA;2012;2.00;52.00;5070;2.00;0.00;52.2;2.00;0.00;54.2;2.00;0.00;45.9
17528;0.488;0.402;2;2.4;1;FRA;2012;1.00;71.00;7000;4.00;1.00;72.1;1.00;0.00;49.3;2.00;0.00;44.8
17529;0.482;0.434;2;1.0;1;FRA;2011;1.00;44.00;3050;1.00;0.00;43.6;1.00;0.00;40.6;5.00;1.00;47.4
17530;0.384;0.285;2;1.0;1;FRA;2011;1.00;28.00;1830;2.00;0.00;61.5;1.00;0.00;41.0;1.00;0.00;40.2
17531;0.413;0.378;1;1.0;1;FRA;2011;1.00;45.00;3050;4.00;1.00;56.2;1.00;0.00;35.0;2.00;0.00;40.8
17532;0.522;0.625;2;1.0;1;FRA;2011;2.00;44.00;3050;1.00;0.00;59.5;2.00;0.00;47.9;2.00;0.00;46.9
17533;0.302;0.223;2;2.3;1;FRA;2012;2.00;65.00;5070;4.00;1.00;60.9;4.00;1.00;80.8;3.00;0.00;45.1
17534;0.507;0.533;2;2.3;1;FRA;2012;1.00;33.00;3050;1.00;0.00;48.4;3.00;0.00;51.8;2.00;0.00;46.1
17535;0.302;0.223;2;2.3;1;FRA;2012;1.00;74.00;7000;4.00;1.00;64.5;5.00;1.00;80.6;3.00;0.00;45.1
17536;0.302;0.223;2;2.3;1;FRA;2012;2.00;76.00;7000;1.00;0.00;64.5;1.00;0.00;80.6;1.00;0.00;45.1
17537;0.522;0.625;2;2.3;1;FRA;2012;1.00;56.00;5070;1.00;0.00;48.0;1.00;0.00;61.1;1.00;0.00;45.9
17538;0.417;0.335;2;1.0;1;FRA;2011;2.00;63.00;5070;2.00;0.00;42.9;1.00;0.00;35.0;4.00;1.00;44.6
17539;0.561;0.595;2;1.0;1;FRA;2011;1.00;63.00;5070;1.00;0.00;43.7;1.00;0.00;35.0;1.00;0.00;43.1
17540;0.473;0.357;2;1.0;1;FRA;2011;2.00;69.00;5070;1.00;0.00;57.2;1.00;0.00;49.0;3.00;0.00;43.9
17541;0.361;0.200;2;1.0;1;FRA;2011;2.00;50.00;5070;5.00;1.00;62.6;1.00;0.00;38.7;1.00;0.00;40.2
17542;0.403;0.221;2;1.0;1;FRA;2011;1.00;71.00;7000;2.00;0.00;38.7;1.00;0.00;35.0;1.00;0.00;45.2
17543;0.352;0.177;2;1.0;1;FRA;2011;1.00;52.00;5070;2.00;0.00;58.8;2.00;0.00;48.0;3.00;0.00;43.9
17544;0.399;0.210;2;1.0;1;FRA;2011;2.00;24.00;1830;1.00;0.00;45.6;1.00;0.00;35.0;4.00;1.00;44.8
17545;0.361;0.200;2;2.4;1;FRA;2012;1.00;42.00;3050;3.00;0.00;61.7;2.00;0.00;39.4;1.00;0.00;39.4
17546;0.416;0.400;2;2.4;1;FRA;2012;1.00;77.00;7000;1.00;0.00;45.5;1.00;0.00;35.3;1.00;0.00;40.1
17547;0.354;0.280;2;1.0;1;FRA;2011;2.00;55.00;5070;3.00;0.00;56.8;3.00;0.00;67.0;3.00;0.00;45.3
17548;0.357;0.198;2;2.4;1;FRA;2012;2.00;60.00;5070;3.00;0.00;48.6;1.00;0.00;40.2;1.00;0.00;39.8
17549;0.322;0.017;2;2.4;1;FRA;2012;1.00;27.00;1830;2.00;0.00;71.5;1.00;0.00;44.8;1.00;0.00;38.7
17550;0.551;0.583;2;2.4;1;FRA;2012;1.00;25.00;1830;1.00;0.00;46.2;1.00;0.00;35.0;2.00;0.00;41.4
17551;0.602;0.794;2;2.4;1;FRA;2012;1.00;63.00;5070;1.00;0.00;47.1;1.00;0.00;35.0;2.00;0.00;41.9
17552;0.370;0.035;2;1.0;1;FRA;2011;1.00;38.00;3050;3.00;0.00;69.5;1.00;0.00;48.0;3.00;0.00;43.6
17553;0.370;0.035;2;1.0;1;FRA;2011;1.00;53.00;5070;5.00;1.00;66.7;1.00;0.00;48.4;2.00;0.00;43.7
17554;0.529;0.497;2;1.0;1;FRA;2011;1.00;49.00;3050;1.00;0.00;45.0;1.00;0.00;35.0;2.00;0.00;43.0
17555;0.363;0.053;2;2.4;1;FRA;2012;2.00;59.00;5070;4.00;1.00;45.5;1.00;0.00;35.0;3.00;0.00;44.1
17556;0.320;0.114;2;2.4;1;FRA;2012;2.00;52.00;5070;1.00;0.00;44.0;1.00;0.00;38.5;2.00;0.00;39.4
17557;0.436;0.316;2;2.4;1;FRA;2012;1.00;53.00;5070;1.00;0.00;46.5;1.00;0.00;35.0;1.00;0.00;43.6
17558;0.308;0.067;2;2.4;1;FRA;2012;2.00;45.00;3050;1.00;0.00;48.0;1.00;0.00;38.3;1.00;0.00;39.4
17559;0.436;0.316;2;2.4;1;FRA;2012;1.00;62.00;5070;2.00;0.00;46.5;1.00;0.00;35.0;2.00;0.00;43.6
17560;0.441;0.480;1;2.4;1;FRA;2012;2.00;53.00;5070;1.00;0.00;53.5;1.00;0.00;35.0;2.00;0.00;40.2
17561;0.418;0.240;2;2.4;1;FRA;2012;1.00;23.00;1830;2.00;0.00;45.7;1.00;0.00;35.0;2.00;0.00;43.6
17562;0.304;0.008;2;2.4;1;FRA;2012;2.00;41.00;3050;1.00;0.00;68.9;1.00;0.00;46.1;1.00;0.00;38.9
